Date;Electrolyseur;I_kA;U_V;QHCl_L_h;%O2_Mesure
2025-08-11;307;14,5;347,3;217,5;1,71
2025-08-12;303;12,2;350,6;176,8;2,0
2025-08-12;304;12,0;345,6;190,9;1,69
2025-08-12;305;12,3;346,9;187,4;1,67
2025-08-12;306;12,2;346,6;183,4;1,7
2025-08-12;307;12,1;344,7;180,9;1,77
2025-08-13;303;13,8;347,1;208,6;1,79
2025-08-13;304;13,5;346,6;208,8;1,71
2025-08-13;305;13,7;346,2;208,7;1,68
2025-08-13;306;13,5;346,6;201,6;1,68
2025-08-13;307;13,7;345,8;205,6;1,67
2025-08-14;303;16,6;348,3;242,5;1,72
2025-08-14;304;16,2;347,4;238,9;1,8
2025-08-14;305;16,3;347,6;229,5;1,64
2025-08-14;306;16,5;347,7;237,8;1,67
2025-08-14;307;16,3;348,1;235,1;1,66
2025-08-15;303;14,6;346,9;214,4;1,72
2025-08-15;304;14,5;347,0;222,0;1,76
2025-08-15;305;14,7;347,5;217,2;1,72
2025-08-15;306;14,5;348,1;217,5;1,6
2025-08-15;307;14,4;346,5;217,7;1,66
2025-08-16;303;14,8;347,4;221,1;1,71
2025-08-16;304;14,6;347,1;218,0;1,7
2025-08-16;305;14,7;347,3;213,7;1,72
2025-08-16;306;14,5;347,0;217,1;1,68
2025-08-16;307;14,7;347,3;213,9;1,71
2025-08-17;303;12,2;345,4;189,2;1,67
2025-08-17;304;12,2;346,1;185,0;1,76
2025-08-17;305;11,8;346,1;192,1;1,74
2025-08-17;306;11,8;346,1;182,4;1,66
2025-08-17;307;11,9;345,4;185,7;1,66
2025-08-18;303;16,4;349,0;242,7;1,71
2025-08-18;304;16,5;349,0;233,8;1,71
2025-08-18;305;16,5;348,0;234,8;1,67
2025-08-18;306;16,8;348,4;240,3;1,73
2025-08-18;307;16,7;348,5;232,3;1,68
2025-08-19;303;16,1;347,9;225,7;1,71
2025-08-19;304;15,9;347,8;230,8;1,71
2025-08-19;305;15,8;347,7;229,2;1,64
2025-08-19;306;16,2;348,1;226,8;1,67
2025-08-19;307;15,9;347,9;222,1;1,75
2025-08-20;303;15,9;347,5;229,1;1,67
2025-08-20;304;15,6;348,0;231,1;1,87
2025-08-20;305;15,7;347,2;230,2;1,77
2025-08-20;306;15,8;348,4;219,8;1,57
2025-08-20;307;15,9;347,6;239,9;1,72
2025-08-21;303;14,2;347,0;208,7;1,75
2025-08-21;304;14,2;347,2;200,5;1,74
2025-08-21;305;14,0;347,1;216,3;1,62
2025-08-21;306;14,1;348,0;218,4;1,72
2025-08-21;307;14,3;346,7;211,1;1,67
2025-08-22;303;13,4;346,8;195,5;1,63
2025-08-22;304;13,5;346,8;202,5;1,72
2025-08-22;305;13,4;347,0;207,5;1,69
2025-08-22;306;13,7;346,6;209,4;1,68
2025-08-22;307;13,7;347,2;211,6;1,69
2025-08-23;303;13,7;346,1;211,3;1,78
2025-08-23;304;13,5;346,0;209,9;1,74
2025-08-23;305;13,6;347,5;206,5;1,72
2025-08-23;306;13,8;347,4;204,4;1,69
2025-08-23;307;13,5;346,4;198,4;1,72
2025-08-24;303;12,4;346,1;188,3;1,7
2025-08-24;304;12,8;346,0;190,2;1,72
2025-08-24;305;12,5;345,9;191,3;1,76
2025-08-24;306;12,7;346,5;193,9;1,77
2025-08-24;307;12,8;346,6;193,2;1,73
2025-08-25;303;14,2;347,0;211,0;1,69
2025-08-25;304;14,0;349,2;215,5;2,03
2025-08-25;305;14,0;346,9;210,5;1,65
2025-08-25;306;14,2;346,9;208,1;1,62
2025-08-25;307;14,1;346,7;213,1;1,7
2025-08-26;303;16,8;348,9;228,4;1,67
2025-08-26;304;16,8;348,2;237,1;1,72
2025-08-26;305;16,6;348,3;240,1;1,69
2025-08-26;306;16,5;349,4;247,5;1,72
2025-08-26;307;16,5;347,2;237,3;1,71
2025-08-27;303;14,5;346,6;221,5;1,77
2025-08-27;304;14,7;347,1;226,7;1,68
2025-08-27;305;14,6;346,6;226,2;1,64
2025-08-27;306;14,7;347,7;208,5;1,67
2025-08-27;307;14,6;347,4;213,5;1,77
2025-08-28;303;12,0;346,8;193,1;1,73
2025-08-28;304;11,9;346,2;186,7;1,68
2025-08-28;305;12,0;346,4;189,0;1,64
2025-08-28;306;12,0;346,2;180,0;1,6
2025-08-28;307;11,7;345,3;181,8;1,73
2025-08-29;303;13,3;346,3;204,5;1,73
2025-08-29;304;13,5;347,5;210,8;1,7
2025-08-29;305;13,3;346,2;196,4;1,59
2025-08-29;306;13,4;347,7;200,5;1,69
2025-08-29;307;13,3;349,8;197,6;2,02
2025-08-30;303;16,0;348,2;225,8;1,73
2025-08-30;304;16,0;348,8;236,3;1,66
2025-08-30;305;16,0;347,2;238,2;1,73
2025-08-30;306;15,7;347,4;229,8;1,62
2025-08-30;307;15,9;348,2;223,8;1,7
2025-08-31;303;17,0;348,1;241,0;1,73
2025-08-31;304;16,9;348,5;244,6;1,71
2025-08-31;305;17,1;349,5;239,3;1,62
2025-08-31;306;17,0;348,1;240,9;1,67
2025-08-31;307;17,0;348,7;244,7;1,71
2025-09-01;303;15,4;347,1;229,5;1,72
2025-09-01;304;15,7;351,3;229,6;2,17
2025-09-01;305;15,4;347,4;231,4;1,74
2025-09-01;306;15,6;348,0;228,9;1,72
2025-09-01;307;15,3;346,4;227,7;1,75
2025-09-02;303;13,4;350,2;201,7;2,07
2025-09-02;304;13,6;346,6;204,2;1,69
2025-09-02;305;13,5;348,9;198,1;2,08
2025-09-02;306;13,3;347,3;197,1;1,68
2025-09-02;307;13,5;345,7;192,8;1,71
2025-09-03;303;16,5;347,7;241,2;1,83
2025-09-03;304;16,8;347,7;248,5;1,77
2025-09-03;305;16,7;347,6;226,1;1,64
2025-09-03;306;16,5;348,5;241,7;1,67
2025-09-03;307;16,9;348,9;241,1;1,73
2025-09-04;303;14,4;347,9;206,2;1,76
2025-09-04;304;14,2;347,4;211,3;1,74
2025-09-04;305;14,1;346,5;213,4;1,74
2025-09-04;306;14,3;346,9;215,7;1,61
2025-09-04;307;14,2;347,4;205,0;1,68
2025-09-05;303;15,2;348,1;227,6;1,77
2025-09-05;304;15,1;347,1;219,2;1,69
2025-09-05;305;15,2;347,7;228,0;1,69
2025-09-05;306;14,9;347,2;223,7;1,68
2025-09-05;307;15,0;347,4;214,5;1,75
2025-09-06;303;14,0;346,6;212,0;1,75
2025-09-06;304;14,1;346,0;207,3;1,74
2025-09-06;305;14,0;350,5;196,5;2,08
2025-09-06;306;14,2;347,0;211,3;1,72
2025-09-06;307;14,0;346,0;203,0;1,7
2025-09-07;303;12,1;345,7;183,5;1,74
2025-09-07;304;12,2;345,2;184,7;1,78
2025-09-07;305;12,1;345,2;195,4;1,65
2025-09-07;306;12,3;345,8;202,4;1,7
2025-09-07;307;12,1;346,0;187,5;1,73
2025-09-08;303;14,6;348,3;212,1;1,75
2025-09-08;304;14,4;347,8;221,9;1,67
2025-09-08;305;14,5;347,8;216,2;1,7
2025-09-08;306;14,5;347,2;216,0;1,8
2025-09-08;307;14,3;346,5;211,1;1,69
2025-09-09;303;17,0;348,1;250,0;1,64
2025-09-09;304;16,9;348,7;247,4;1,77
2025-09-09;305;16,8;348,4;236,4;1,64
2025-09-09;306;17,0;348,5;246,2;1,79
2025-09-09;307;16,9;348,3;240,1;1,77
2025-09-10;303;12,3;346,2;185,5;1,77
2025-09-10;304;12,4;345,9;186,9;1,73
2025-09-10;305;12,5;346,9;193,2;1,78
2025-09-10;306;12,6;346,2;193,3;1,62
2025-09-10;307;12,6;346,2;183,7;1,73
2025-09-11;303;11,8;344,9;176,5;1,68
2025-09-11;304;11,6;345,8;182,5;1,7
2025-09-11;305;11,8;346,5;180,1;1,84
2025-09-11;306;11,8;345,8;180,2;1,68
2025-09-11;307;11,8;346,9;187,7;1,71
2025-09-12;303;13,5;346,2;206,7;1,71
2025-09-12;304;13,6;347,3;202,8;1,74
2025-09-12;305;13,3;347,0;198,9;1,7
2025-09-12;306;13,2;347,3;196,2;1,71
2025-09-12;307;13,5;346,3;199,3;1,75
2025-09-13;303;13,4;346,9;204,0;1,78
2025-09-13;304;13,4;346,5;201,0;1,75
2025-09-13;305;13,2;346,5;196,7;1,73
2025-09-13;306;13,3;347,5;211,8;1,78
2025-09-13;307;13,5;346,5;204,1;1,68
2025-09-14;303;15,3;347,5;224,8;1,72
2025-09-14;304;15,1;346,9;219,4;1,84
2025-09-14;305;15,2;348,0;222,3;1,66
2025-09-14;306;15,3;347,5;219,4;1,62
2025-09-14;307;15,4;347,9;227,3;1,72
2025-09-15;303;11,7;346,7;185,2;1,73
2025-09-15;304;11,8;346,4;182,9;1,78
2025-09-15;305;11,9;347,4;182,3;1,71
2025-09-15;306;11,9;346,2;182,4;1,71
2025-09-15;307;11,7;345,4;189,9;1,7
2025-09-16;303;14,0;347,6;225,1;1,72
2025-09-16;304;13,7;346,1;196,8;1,73
2025-09-16;305;13,8;347,6;209,9;1,59
2025-09-16;306;14,0;347,7;200,1;1,65
2025-09-16;307;13,8;346,7;201,2;1,84
2025-09-17;303;15,1;351,5;221,7;2,15
2025-09-17;304;14,8;347,3;222,6;1,76
2025-09-17;305;15,1;347,8;220,9;1,72
2025-09-17;306;15,0;347,8;218,4;1,72
2025-09-17;307;14,9;347,4;218,6;1,67
2025-09-18;303;12,6;346,2;190,0;1,67
2025-09-18;304;12,4;346,1;189,8;1,67
2025-09-18;305;12,4;346,8;190,1;1,67
2025-09-18;306;12,7;346,7;195,9;1,73
2025-09-18;307;12,7;346,4;197,3;1,66
2025-09-19;303;11,7;345,2;180,5;1,71
2025-09-19;304;11,7;345,5;172,1;1,66
2025-09-19;305;11,6;345,3;184,9;1,72
2025-09-19;306;11,5;346,6;184,8;1,69
2025-09-19;307;11,4;346,1;169,0;1,69
2025-09-20;303;14,4;347,6;220,4;1,59
2025-09-20;304;14,3;347,7;207,9;1,68
2025-09-20;305;14,3;347,7;217,9;1,69
2025-09-20;306;14,4;347,1;209,7;1,67
2025-09-20;307;14,2;346,6;209,1;1,72
2025-09-21;303;12,4;346,5;174,1;1,67
2025-09-21;304;12,8;346,6;199,1;1,75
2025-09-21;305;12,6;345,9;190,3;1,7
2025-09-21;306;12,6;346,0;189,5;1,61
2025-09-21;307;12,8;348,8;202,0;2,06
2025-09-22;303;12,3;346,1;184,5;1,72
2025-09-22;304;12,5;346,2;188,3;1,7
2025-09-22;305;12,7;347,0;195,2;1,74
2025-09-22;306;12,6;347,1;184,1;1,7
2025-09-22;307;12,5;346,5;186,4;1,73
2025-09-23;303;15,0;347,7;225,7;1,74
2025-09-23;304;15,3;347,3;227,9;1,75
2025-09-23;305;14,9;347,3;231,5;1,62
2025-09-23;306;15,1;347,9;212,3;1,75
2025-09-23;307;15,2;347,9;225,6;1,73
2025-09-24;303;16,5;347,3;232,7;1,72
2025-09-24;304;16,5;348,3;233,8;1,73
2025-09-24;305;16,6;348,0;237,8;1,75
2025-09-24;306;16,3;348,8;234,3;1,69
2025-09-24;307;16,3;348,1;237,2;1,65
2025-09-25;303;13,8;347,6;205,3;1,77
2025-09-25;304;13,7;346,9;217,9;1,65
2025-09-25;305;13,7;346,9;213,2;1,79
2025-09-25;306;13,9;347,3;202,2;1,69
2025-09-25;307;13,9;346,5;207,2;1,73
2025-09-26;303;12,8;346,6;200,2;1,74
2025-09-26;304;12,8;346,3;197,8;1,62
2025-09-26;305;12,6;345,5;193,2;1,68
2025-09-26;306;12,9;346,2;206,2;1,66
2025-09-26;307;12,9;347,0;196,2;1,68
2025-09-27;303;16,6;348,8;239,9;1,71
2025-09-27;304;16,9;352,0;243,6;2,14
2025-09-27;305;16,9;347,9;239,7;1,69
2025-09-27;306;16,9;348,8;245,7;1,72
2025-09-27;307;16,8;348,6;242,6;1,75
2025-09-28;303;11,9;345,2;184,5;1,72
2025-09-28;304;12,1;345,2;199,1;1,69
2025-09-28;305;11,9;346,6;180,9;1,66
2025-09-28;306;11,9;346,5;192,5;1,72
2025-09-28;307;12,1;346,7;190,8;1,73
2025-09-29;303;12,7;346,9;192,5;1,65
2025-09-29;304;13,0;347,1;198,9;1,77
2025-09-29;305;12,9;346,2;196,9;1,61
2025-09-29;306;12,8;346,6;194,6;1,66
2025-09-29;307;12,6;345,3;188,0;1,79
2025-09-30;303;15,8;348,0;230,5;1,62
2025-09-30;304;15,6;347,5;230,6;1,68
2025-09-30;305;15,7;347,7;223,0;1,7
2025-09-30;306;15,8;347,6;238,8;1,71
2025-09-30;307;15,7;347,7;223,4;1,56
2025-10-01;303;16,2;348,9;236,1;1,66
2025-10-01;304;16,2;347,5;233,2;1,74
2025-10-01;305;15,9;348,5;234,8;1,7
2025-10-01;306;16,3;348,5;231,0;1,7
2025-10-01;307;16,1;348,6;240,2;1,75
2025-10-02;303;15,8;347,8;222,8;1,71
2025-10-02;304;15,6;350,9;240,0;2,17
2025-10-02;305;15,9;348,1;224,7;1,61
2025-10-02;306;15,8;347,7;233,4;1,73
2025-10-02;307;15,7;347,3;235,0;1,73
2025-10-03;303;13,8;346,1;206,0;1,77
2025-10-03;304;13,7;347,0;192,0;1,69
2025-10-03;305;13,8;347,1;199,3;1,62
2025-10-03;306;13,7;348,2;205,4;1,73
2025-10-03;307;13,8;346,2;202,2;1,75
2025-10-04;303;14,6;347,5;216,2;1,78
2025-10-04;304;14,6;350,1;217,9;2,07
2025-10-04;305;14,6;347,3;222,9;1,79
2025-10-04;306;14,6;347,5;214,9;1,73
2025-10-04;307;14,4;346,8;212,8;1,78
2025-10-05;303;13,1;346,7;201,8;1,66
2025-10-05;304;12,9;345,9;192,0;1,77
2025-10-05;305;13,0;346,8;192,3;1,8
2025-10-05;306;13,1;346,9;196,2;1,74
2025-10-05;307;12,9;346,9;186,8;1,67
2025-10-06;303;16,0;347,4;233,8;1,65
2025-10-06;304;15,8;348,1;234,0;1,69
2025-10-06;305;15,9;348,4;234,9;1,7
2025-10-06;306;16,0;347,4;230,5;1,81
2025-10-06;307;15,8;348,0;231,2;1,72
2025-10-07;303;16,9;348,7;237,6;1,73
2025-10-07;304;17,0;348,8;248,0;1,66
2025-10-07;305;16,7;348,8;232,3;1,69
2025-10-07;306;16,8;348,6;246,5;1,73
2025-10-07;307;17,1;347,2;242,0;1,67
2025-10-08;303;13,3;346,5;200,1;1,71
2025-10-08;304;13,5;346,2;206,0;1,71
2025-10-08;305;13,6;346,6;202,0;1,7
2025-10-08;306;13,5;346,4;198,2;1,69
2025-10-08;307;13,5;346,5;204,4;1,7
2025-10-09;303;12,8;346,2;193,3;1,67
2025-10-09;304;12,8;346,9;191,0;1,71
2025-10-09;305;12,7;345,3;192,2;1,69
2025-10-09;306;12,9;346,8;190,2;1,71
2025-10-09;307;12,9;346,6;192,3;1,62
2025-10-10;303;16,4;348,4;228,1;1,83
2025-10-10;304;16,4;347,9;233,2;1,67
2025-10-10;305;16,0;348,8;236,8;1,8
2025-10-10;306;16,3;348,4;235,0;1,64
2025-10-10;307;16,2;348,1;234,9;1,72
2025-10-11;303;14,1;348,0;201,3;1,79
2025-10-11;304;14,0;347,8;210,5;1,83
2025-10-11;305;14,1;347,1;210,7;1,59
2025-10-11;306;14,1;347,2;211,0;1,74
2025-10-11;307;14,2;347,2;198,7;1,77
2025-10-12;303;13,8;346,9;206,9;1,66
2025-10-12;304;13,9;346,6;213,6;1,8
2025-10-12;305;13,5;347,1;209,6;1,74
2025-10-12;306;13,8;347,2;201,8;1,7
2025-10-12;307;13,8;346,8;204,0;1,59
2025-10-13;303;15,4;347,8;228,9;1,65
2025-10-13;304;15,4;346,9;229,3;1,69
2025-10-13;305;15,6;348,1;222,8;1,73
2025-10-13;306;15,6;347,7;233,5;1,65
2025-10-13;307;15,3;347,6;219,7;1,7
2025-10-14;303;13,8;346,9;203,4;1,68
2025-10-14;304;13,7;347,4;212,9;1,62
2025-10-14;305;13,6;346,8;201,2;1,55
2025-10-14;306;13,8;346,4;210,9;1,71
2025-10-14;307;13,8;350,1;202,3;1,96
2025-10-15;303;15,9;347,0;220,1;1,73
2025-10-15;304;16,2;347,5;241,3;1,74
2025-10-15;305;15,9;347,2;229,3;1,71
2025-10-15;306;15,8;348,1;234,7;1,71
2025-10-15;307;16,1;347,8;232,9;1,66
2025-10-16;303;14,3;346,9;213,3;1,8
2025-10-16;304;14,1;347,9;202,5;1,76
2025-10-16;305;14,4;346,9;214,6;1,72
2025-10-16;306;14,4;347,4;218,6;1,73
2025-10-16;307;14,2;346,8;213,7;1,72
2025-10-17;303;16,0;347,8;233,5;1,73
2025-10-17;304;15,9;347,6;238,3;1,75
2025-10-17;305;15,8;348,1;223,0;1,64
2025-10-17;306;15,8;348,5;231,5;1,64
2025-10-17;307;16,0;347,5;232,3;1,65
2025-10-18;303;14,1;347,1;202,5;1,67
2025-10-18;304;14,1;347,9;203,4;1,67
2025-10-18;305;13,9;347,4;209,1;1,68
2025-10-18;306;14,0;347,1;207,2;1,64
2025-10-18;307;14,0;345,9;215,7;1,69
2025-10-19;303;14,7;347,1;218,6;1,66
2025-10-19;304;14,8;346,7;219,7;1,69
2025-10-19;305;15,0;348,2;217,3;1,74
2025-10-19;306;15,1;348,1;224,6;1,68
2025-10-19;307;14,9;347,3;215,4;1,69
2025-10-20;303;12,7;346,4;197,1;1,79
2025-10-20;304;12,6;345,8;202,4;1,67
2025-10-20;305;12,9;346,0;191,1;1,7
2025-10-20;306;12,9;346,9;190,7;1,64
2025-10-20;307;12,7;346,1;190,9;1,66
2025-10-21;303;15,1;347,8;224,4;1,68
2025-10-21;304;15,1;347,0;220,7;1,67
2025-10-21;305;14,9;347,8;212,7;1,73
2025-10-21;306;14,8;346,3;213,3;1,76
2025-10-21;307;15,1;347,2;219,8;1,63
2025-10-22;303;13,6;346,5;214,6;1,8
2025-10-22;304;13,5;346,9;198,5;1,7
2025-10-22;305;13,3;350,4;197,2;2,06
2025-10-22;306;13,4;347,1;204,3;1,77
2025-10-22;307;13,4;345,2;198,9;1,76
2025-10-23;303;15,0;347,3;210,2;1,73
2025-10-23;304;15,2;347,2;229,0;1,74
2025-10-23;305;15,0;347,6;216,6;1,72
2025-10-23;306;15,1;350,4;221,3;2,21
2025-10-23;307;15,1;347,2;230,0;1,63
2025-10-24;303;12,2;346,6;187,3;1,7
2025-10-24;304;12,5;346,0;193,3;1,7
2025-10-24;305;12,6;347,3;194,9;1,76
2025-10-24;306;12,2;346,0;192,5;1,67
2025-10-24;307;12,4;345,5;189,4;1,73
2025-10-25;303;14,3;347,5;213,2;1,75
2025-10-25;304;14,1;346,0;216,3;1,68
2025-10-25;305;14,1;346,2;213,6;1,66
2025-10-25;306;13,9;347,6;206,1;1,65
2025-10-25;307;13,9;347,3;206,3;1,7
2025-10-26;303;14,6;350,5;220,8;1,87
2025-10-26;304;14,6;347,1;208,6;1,73
2025-10-26;305;14,4;347,9;211,4;1,64
2025-10-26;306;14,4;347,3;212,9;1,78
2025-10-26;307;14,6;347,5;212,8;1,71
2025-10-27;303;15,0;347,4;224,7;1,77
2025-10-27;304;15,0;347,1;208,3;1,75
2025-10-27;305;14,8;347,6;218,3;1,74
2025-10-27;306;15,0;347,3;224,1;1,69
2025-10-27;307;14,8;347,7;217,0;1,67
2025-10-28;303;15,6;348,2;228,9;1,79
2025-10-28;304;15,5;347,5;238,1;1,73
2025-10-28;305;15,3;348,6;222,0;1,74
2025-10-28;306;15,6;348,6;224,5;1,69
2025-10-28;307;15,5;347,7;223,7;1,74
2025-10-29;303;15,4;348,2;215,6;1,63
2025-10-29;304;15,0;347,0;223,6;1,78
2025-10-29;305;15,3;348,3;225,3;1,75
2025-10-29;306;15,0;347,1;226,8;1,79
2025-10-29;307;15,3;347,3;212,3;1,66
2025-10-30;303;13,3;346,8;201,8;1,69
2025-10-30;304;13,5;346,2;203,1;1,68
2025-10-30;305;13,3;347,4;192,4;1,68
2025-10-30;306;13,4;349,6;197,3;1,97
2025-10-30;307;13,3;346,9;198,5;1,75
2025-10-31;303;16,9;348,8;234,8;1,77
2025-10-31;304;16,9;348,3;244,1;1,72
2025-10-31;305;16,8;349,3;230,1;1,7
2025-10-31;306;16,9;348,5;245,6;1,68
2025-10-31;307;16,9;348,6;241,0;1,7
2025-11-01;303;15,4;348,5;230,7;1,73
2025-11-01;304;15,4;347,7;221,8;1,63
2025-11-01;305;15,3;348,2;220,1;1,76
2025-11-01;306;15,6;348,4;224,9;1,78
2025-11-01;307;15,5;347,2;220,9;1,73
2025-11-02;303;12,2;346,3;185,3;1,73
2025-11-02;304;12,1;346,3;183,8;1,69
2025-11-02;305;11,8;345,4;178,3;1,72
2025-11-02;306;11,9;345,6;187,1;1,71
2025-11-02;307;12,1;345,1;188,6;1,77
2025-11-03;303;16,4;348,2;235,5;1,79
2025-11-03;304;16,5;348,4;234,2;1,69
2025-11-03;305;16,4;347,6;242,8;1,67
2025-11-03;306;16,5;348,5;246,1;1,63
2025-11-03;307;16,5;348,0;231,1;1,75
2025-11-04;303;12,7;346,8;200,0;1,74
2025-11-04;304;12,6;345,7;196,9;1,71
2025-11-04;305;12,8;346,3;193,4;1,7
2025-11-04;306;12,7;346,2;194,6;1,64
2025-11-04;307;12,7;346,2;193,0;1,69
2025-11-05;303;15,9;347,8;226,8;1,67
2025-11-05;304;16,0;348,4;239,6;1,73
2025-11-05;305;16,1;348,2;229,7;1,69
2025-11-05;306;16,2;347,7;240,8;1,75
2025-11-05;307;16,0;351,7;227,2;2,17
2025-11-06;303;12,4;346,9;178,2;1,67
2025-11-06;304;12,3;345,8;188,9;1,76
2025-11-06;305;12,1;346,7;184,1;1,75
2025-11-06;306;12,2;346,2;196,0;1,65
2025-11-06;307;12,2;345,2;183,6;1,68
2025-11-07;303;15,7;347,5;223,0;1,65
2025-11-07;304;15,9;348,0;231,2;1,8
2025-11-07;305;15,8;348,1;229,0;1,66
2025-11-07;306;15,8;348,4;227,1;1,81
2025-11-07;307;15,9;348,3;230,5;1,75
2025-11-08;303;12,9;346,9;196,1;1,73
2025-11-08;304;12,8;345,8;195,8;1,66
2025-11-08;305;12,8;346,4;186,4;1,77
2025-11-08;306;12,9;346,1;189,4;1,71
2025-11-08;307;13,1;346,9;205,5;1,76
2025-11-09;303;11,7;346,0;183,2;1,78
2025-11-09;304;11,6;345,4;184,1;1,77
2025-11-09;305;12,0;345,9;176,5;1,71
2025-11-09;306;11,7;345,6;182,8;1,76
2025-11-09;307;11,8;346,3;173,5;1,74
2025-11-10;303;17,0;348,6;243,6;1,72
2025-11-10;304;17,0;348,4;246,9;1,73
2025-11-10;305;16,8;348,0;249,2;1,62
2025-11-10;306;16,8;349,0;246,7;1,64
2025-11-10;307;16,9;349,4;246,4;1,66
2025-11-11;303;13,3;346,6;192,8;1,72
2025-11-11;304;13,1;345,9;196,5;1,73
2025-11-11;305;13,4;346,7;184,2;1,71
2025-11-11;306;13,2;346,6;205,1;1,67
2025-11-11;307;13,1;345,7;193,5;1,77
2025-11-12;303;14,1;347,2;217,5;1,81
2025-11-12;304;13,9;345,9;214,1;1,73
2025-11-12;305;13,8;347,7;210,7;1,66
2025-11-12;306;14,1;347,3;204,1;1,7
2025-11-12;307;14,1;347,9;210,7;1,67
2025-11-13;303;15,5;348,5;229,1;1,8
2025-11-13;304;15,5;348,8;217,1;1,83
2025-11-13;305;15,7;347,6;234,1;1,66
2025-11-13;306;15,4;348,7;224,6;1,66
2025-11-13;307;15,7;348,0;226,5;1,68
2025-11-14;303;15,0;347,3;218,8;1,64
2025-11-14;304;15,3;346,9;224,2;1,7
2025-11-14;305;15,3;348,0;223,6;1,73
2025-11-14;306;15,1;347,5;231,8;1,75
2025-11-14;307;15,4;347,4;224,5;1,77
2025-11-15;303;13,7;347,1;199,8;1,73
2025-11-15;304;13,6;346,8;202,2;1,68
2025-11-15;305;13,7;347,3;208,4;1,71
2025-11-15;306;13,4;348,0;203,7;1,66
2025-11-15;307;13,6;346,4;212,3;1,69
2025-11-16;303;15,2;347,3;225,0;1,74
2025-11-16;304;15,5;348,2;230,4;1,7
2025-11-16;305;15,3;347,5;226,9;1,74
2025-11-16;306;15,2;347,3;217,0;1,64
2025-11-16;307;15,3;347,5;228,5;1,73
2025-11-17;303;16,6;347,6;247,5;1,74
2025-11-17;304;16,8;349,0;235,6;1,69
2025-11-17;305;16,6;348,0;225,1;1,69
2025-11-17;306;16,7;348,4;240,0;1,72
2025-11-17;307;16,7;348,4;231,0;1,69
2025-11-18;303;16,2;349,4;234,1;1,78
2025-11-18;304;16,2;347,2;234,5;1,66
2025-11-18;305;16,0;348,0;235,4;1,73
2025-11-18;306;16,2;348,6;242,4;1,68
2025-11-18;307;15,9;348,1;241,7;1,75
2025-11-19;303;17,1;349,2;244,5;1,71
2025-11-19;304;17,1;347,7;250,7;1,75
2025-11-19;305;17,0;348,1;245,1;1,67
2025-11-19;306;16,8;348,8;251,4;1,71
2025-11-19;307;16,9;347,1;238,3;1,69
2025-11-20;303;15,5;348,3;223,8;1,76
2025-11-20;304;15,4;346,8;219,5;1,78
2025-11-20;305;15,8;350,3;231,1;2,27
2025-11-20;306;15,8;348,0;229,5;1,75
2025-11-20;307;15,6;347,6;226,8;1,75
2025-11-21;303;13,9;347,0;210,5;1,61
2025-11-21;304;14,2;347,0;213,4;1,69
2025-11-21;305;14,0;346,6;206,0;1,66
2025-11-21;306;13,9;350,0;216,4;2,07
2025-11-21;307;13,9;346,9;208,0;1,64
2025-11-22;303;16,1;348,7;236,7;1,75
2025-11-22;304;16,0;347,5;235,7;1,75
2025-11-22;305;16,1;348,3;235,8;1,72
2025-11-22;306;16,0;349,2;225,8;1,73
2025-11-22;307;15,9;348,2;239,0;1,75
2025-11-23;303;16,5;349,0;238,2;1,62
2025-11-23;304;16,4;347,2;239,4;1,73
2025-11-23;305;16,1;347,6;233,1;1,67
2025-11-23;306;16,1;348,1;238,6;1,68
2025-11-23;307;16,3;348,4;237,9;1,73
2025-11-24;303;14,3;347,7;212,2;1,76
2025-11-24;304;14,2;347,3;210,2;1,82
2025-11-24;305;14,5;347,7;214,3;1,7
2025-11-24;306;14,6;346,4;211,4;1,66
2025-11-24;307;14,3;347,2;202,9;1,68
2025-11-25;303;11,7;345,6;183,3;1,75
2025-11-25;304;11,8;345,5;179,3;1,73
2025-11-25;305;12,0;345,7;182,8;1,63
2025-11-25;306;11,9;346,7;190,1;1,65
2025-11-25;307;11,6;345,4;169,3;1,87
2025-11-26;303;15,3;347,7;218,8;1,72
2025-11-26;304;15,1;347,9;221,5;1,7
2025-11-26;305;15,3;347,6;224,0;1,78
2025-11-26;306;15,2;348,5;228,3;1,58
2025-11-26;307;15,2;347,3;221,9;1,72
2025-11-27;303;15,1;350,5;214,8;2,03
2025-11-27;304;15,5;348,5;235,7;1,72
2025-11-27;305;15,4;348,0;226,2;1,7
2025-11-27;306;15,1;347,5;225,1;1,68
2025-11-27;307;15,5;347,6;224,6;1,71
2025-11-28;303;12,4;347,6;183,3;1,75
2025-11-28;304;12,2;345,8;192,8;1,74
2025-11-28;305;12,3;346,6;185,8;1,64
2025-11-28;306;12,0;346,3;177,5;1,7
2025-11-28;307;12,3;344,1;182,4;1,78
2025-11-29;303;15,1;347,8;222,4;1,69
2025-11-29;304;15,1;347,0;217,2;1,71
2025-11-29;305;14,8;347,4;222,3;1,66
2025-11-29;306;15,1;347,3;215,7;1,67
2025-11-29;307;14,8;347,0;225,0;1,76
2025-11-30;303;12,4;346,9;184,8;1,78
2025-11-30;304;12,1;345,7;178,3;1,73
2025-11-30;305;12,2;346,5;181,2;1,73
2025-11-30;306;12,2;346,7;187,7;1,63
2025-11-30;307;12,4;348,8;192,2;2,02
2025-12-01;303;12,5;345,8;190,1;1,69
2025-12-01;304;12,4;345,4;190,2;1,72
